###############################################################################
#
# whisky2alt, axis 1 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  | 597203269|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
     rgb_kstest_test|   0|     10000|    1000|0.49767455|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.97618378|  PASSED
             dab_dct| 256|     50000|       1|0.21848509|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.22175702|  PASSED
        dab_filltree|  32|  15000000|       1|0.06898258|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.28013802|  PASSED
       dab_filltree2|   1|   5000000|       1|0.44693251|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.03994187|  PASSED

###############################################################################
#
# whisky2alt, axis 2 of 2, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.06e+07  |1140578515|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.65120784|  PASSED
      diehard_operm5|   0|   1000000|     100|0.95676995|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.88820152|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.06132659|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.16340838|  PASSED
        diehard_opso|   0|   2097152|     100|0.92482627|  PASSED
        diehard_oqso|   0|   2097152|     100|0.38145067|  PASSED
         diehard_dna|   0|   2097152|     100|0.02525562|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.42313407|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.17588105|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.20394610|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.04685412|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.97999762|  PASSED
     diehard_squeeze|   0|    100000|     100|0.11202502|  PASSED
        diehard_sums|   0|       100|     100|0.01130921|  PASSED
        diehard_runs|   0|    100000|     100|0.06072485|  PASSED
        diehard_runs|   0|    100000|     100|0.12564837|  PASSED
       diehard_craps|   0|    200000|     100|0.46817154|  PASSED
       diehard_craps|   0|    200000|     100|0.87172308|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.63969894|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.91141093|  PASSED
         sts_monobit|   1|    100000|     100|0.89485072|  PASSED
            sts_runs|   2|    100000|     100|0.63243717|  PASSED
          sts_serial|   1|    100000|     100|0.54668255|  PASSED
          sts_serial|   2|    100000|     100|0.67623451|  PASSED
          sts_serial|   3|    100000|     100|0.85026775|  PASSED
          sts_serial|   3|    100000|     100|0.86757758|  PASSED
          sts_serial|   4|    100000|     100|0.37309815|  PASSED
          sts_serial|   4|    100000|     100|0.67916084|  PASSED
          sts_serial|   5|    100000|     100|0.59020627|  PASSED
          sts_serial|   5|    100000|     100|0.76521594|  PASSED
          sts_serial|   6|    100000|     100|0.84799635|  PASSED
          sts_serial|   6|    100000|     100|0.93858258|  PASSED
          sts_serial|   7|    100000|     100|0.99962496|   WEAK
          sts_serial|   7|    100000|     100|0.72609678|  PASSED
          sts_serial|   8|    100000|     100|0.45940125|  PASSED
          sts_serial|   8|    100000|     100|0.85190052|  PASSED
          sts_serial|   9|    100000|     100|0.45068067|  PASSED
          sts_serial|   9|    100000|     100|0.34687998|  PASSED
          sts_serial|  10|    100000|     100|0.35222845|  PASSED
